label,text
positive,"when a movie has stuck around for this long , you know there 's something there ."
positive,worth a look as a curiosity .
positive,"a sensitive , cultivated treatment of greene 's work as well as a remarkably faithful one ."
positive,"until it goes off the rails in its final 10 or 15 minutes , wendigo , larry fessenden 's spooky new thriller , is a refreshingly smart and newfangled variation on several themes derived from far less sophisticated and knowing horror films ."
positive,"thanks to a small star with big heart , this family film sequel is plenty of fun for all ."
positive,"perhaps it 's cliche to call the film ` refreshing , ' but it is ."
positive,"director paul cox 's unorthodox , abstract approach to visualizing nijinsky 's diaries is both stimulating and demanding ."
positive,smart and taut .
positive,"in the new release of cinema paradiso , the tale has turned from sweet to bittersweet , and when the tears come during that final , beautiful scene , they finally feel absolutely earned ."
positive,"a college story that works even without vulgarity , sex scenes , and cussing !"
positive,he nonetheless appreciates the art and reveals a music scene that transcends culture and race .
positive,"the enjoyable undercover brother , a zany mix of saturday night live-style parody , '70s blaxploitation films and goofball action comedy gone wild , dishes out a ton of laughs that everyone can enjoy ."
positive,griffin & co. manage to be spectacularly outrageous .
positive,"when you 've got the wildly popular vin diesel in the equation , it adds up to big box office bucks all but guaranteed ."
positive,"rock solid family fun out of the gates , extremely imaginative through out , but wanes in the middle"
positive,he does this so well you do n't have the slightest difficulty accepting him in the role .
positive,"caruso sometimes descends into sub-tarantino cuteness ... but for the most part he makes sure the salton sea works the way a good noir should , keeping it tight and nasty ."
positive,"a few nonbelievers may rethink their attitudes when they see the joy the characters take in this creed , but skeptics are n't likely to enter the theater ."
positive,"feeling to it , but like the 1920 's , the trip there is a great deal of fun ."
positive,"what 's so fun about this silly , outrageous , ingenious thriller is the director 's talent ."
positive,manages to accomplish what few sequels can -- it equals the original and in some ways even betters it .
positive,"while i ca n't say it 's on par with the first one , stuart little 2 is a light , fun cheese puff of a movie ."
positive,"this is a nicely handled affair , a film about human darkness but etched with a light -lrb- yet unsentimental -rrb- touch ."
positive,a funny film .
positive,"a fresh , entertaining comedy that looks at relationships minus traditional gender roles ."
positive,"making such a tragedy the backdrop to a love story risks trivializing it , though chouraqui no doubt intended the film to affirm love 's power to help people endure almost unimaginable horror ."
positive,"on the granger movie gauge of 1 to 10 , the powerpuff girls is a fast , frenetic , funny , even punny 6 -- aimed specifically at a grade-school audience ."
positive,"some people march to the beat of a different drum , and if you ever wondered what kind of houses those people live in , this documentary takes a look at 5 alternative housing options ."
positive,their work is fantastic .
positive,"an earnest , roughshod document , it serves as a workable primer for the region 's recent history , and would make a terrific 10th-grade learning tool ."
positive,"it 's a square , sentimental drama that satisfies , as comfort food often can ."
positive,"unfolds as one of the most politically audacious films of recent decades from any country , but especially from france ."
positive,"sayles has a knack for casting , often resurrecting performers who rarely work in movies now ... and drawing flavorful performances from bland actors ."
positive,"it 's a powerful though flawed movie , guaranteed to put a lump in your throat while reaffirming washington as possibly the best actor working in movies today ."
positive,"but though he only scratches the surface , at least he provides a strong itch to explore more ."
positive,move over bond ; this girl deserves a sequel .
positive,savvy director robert j. siegel and his co-writers keep the story subtle and us in suspense .
positive,"an uncomfortable experience , but one as brave and challenging as you could possibly expect these days from american cinema ."
positive,predictable storyline and by-the-book scripting is all but washed away by sumptuous ocean visuals and the cinematic stylings of director john stockwell .
positive,a touching drama about old age and grief with a tour de force performance by michel piccoli .
positive,gives everyone something to shout about .
positive,it 's sweet .
positive,"a highly spirited , imaginative kid 's movie that broaches neo-augustinian theology : is god stuck in heaven because he 's afraid of his best-known creation ?"
positive,"miller tells this very compelling tale with little fuss or noise , expertly plucking tension from quiet ."
positive,"bittersweet comedy\/drama full of life , hand gestures , and some really adorable italian guys ."
positive,"... a solid , well-formed satire ."
positive,"despite its old-hat set-up and predictable plot , empire still has enough moments to keep it entertaining ."
positive,"and , thanks to the presence of ` the king , ' it also rocks ."
positive,no doubt the star and everyone else involved had their hearts in the right place .
positive,"a witty , whimsical feature debut ."
positive,a thought-provoking picture .
positive,"triple x is a double agent , and he 's one bad dude ."
positive,"hashiguchi vividly captures the way young japanese live now , chafing against their culture 's manic mix of millennial brusqueness and undying , traditional politesse ."
positive,"the story that emerges has elements of romance , tragedy and even silent-movie comedy ."
positive,"maybe not a classic , but a movie the kids will want to see over and over again ."
positive,"juliette binoche 's sand is vivacious , but it 's hard to sense that powerhouse of 19th-century prose behind her childlike smile ."
positive,an effective portrait of a life in stasis -- of the power of inertia to arrest development in a dead-end existence .
positive,harmless fun .
positive,an intelligent romantic thriller of a very old-school kind of quality .
positive,"some body will take you places you have n't been , and also places you have ."
positive,"it 's not nearly as fresh or enjoyable as its predecessor , but there are enough high points to keep this from being a complete waste of time ."
positive,"does a good job of establishing a time and place , and of telling a fascinating character 's story ."
positive,it 's a very tasteful rock and roll movie .
positive,it 's never dull and always looks good .
positive,"gooding is the energetic frontman , and it 's hard to resist his enthusiasm , even if the filmmakers come up with nothing original in the way of slapstick sequences ."
positive,"writer-director david jacobson and his star , jeremy renner , have made a remarkable film that explores the monster 's psychology not in order to excuse him but rather to demonstrate that his pathology evolved from human impulses that grew hideously twisted ."
positive,as simple and innocent a movie as you can imagine .
positive,showtime is a fine-looking film with a bouncy score and a clutch of lively songs for deft punctuation .
positive,"amy and matthew have a bit of a phony relationship , but the film works in spite of it ."
positive,wonder of wonders -- a teen movie with a humanistic message .
positive,fresnadillo has something serious to say about the ways in which extravagant chance can distort our perspective and throw us off the path of good sense .
positive,"wiseman is patient and uncompromising , letting his camera observe and record the lives of women torn apart by a legacy of abuse ."
positive,"art-house to the core , read my lips is a genre-curling crime story that revives the free-wheeling noir spirit of old french cinema ."
positive,"is many things -- stoner midnight flick , sci-fi deconstruction , gay fantasia -- but above all it 's a love story as sanguine as its title ."
positive,the komediant is a tale worth catching .
positive,cut through the layers of soap-opera emotion and you find a scathing portrayal of a powerful entity strangling the life out of the people who want to believe in it the most .
positive,the picture 's fascinating byways are littered with trenchant satirical jabs at the peculiar egocentricities of the acting breed .
positive,"this film is so different from the apple and so striking that it can only encourage us to see samira makhmalbaf as a very distinctive sensibility , working to develop her own film language with conspicuous success ."
positive,"plunges you into a reality that is , more often then not , difficult and sad , and then , without sentimentalizing it or denying its brutality , transforms that reality into a lyrical and celebratory vision ."
positive,leigh makes these lives count .
positive,a slight but sweet film .
positive,"a venturesome , beautifully realized psychological mood piece that reveals its first-time feature director 's understanding of the expressive power of the camera ."
positive,"despite the predictable parent vs. child coming-of-age theme , first-class , natural acting and a look at `` the real americans '' make this a charmer ."
positive,a glib but bouncy bit of sixties-style slickness in which the hero might wind up caught but the audience gets pure escapism .
positive,if you open yourself up to mr. reggio 's theory of this imagery as the movie 's set ... it can impart an almost visceral sense of dislocation and change .
positive,"the series ' message about making the right choice in the face of tempting alternatives remains prominent , as do the girls ' amusing personalities ."
positive,"as dumb and cheesy as they may be , the cartoons look almost shakespearean -- both in depth and breadth -- after watching this digital-effects-heavy , supposed family-friendly comedy ."
positive,there 's a part of us that can not help be entertained by the sight of someone getting away with something .
positive,"the direction has a fluid , no-nonsense authority , and the performances by harris , phifer and cam ` ron seal the deal ."
positive,"the two leads , nearly perfect in their roles , bring a heart and reality that buoy the film , and at times , elevate it to a superior crime movie ."
positive,"with or without the sex , a wonderful tale of love and destiny , told well by a master storyteller"
positive,this is an interesting movie ! ''
positive,"eight legged freaks is clever and funny , is amused by its special effects , and leaves you feeling like you 've seen a movie instead of an endless trailer ."
positive,"still , this flick is fun , and host to some truly excellent sequences ."
positive,"a sharp , amusing study of the cult of celebrity ."
positive,the best film of the year 2002 .
positive,"romantic comedy and dogme 95 filmmaking may seem odd bedfellows , but they turn out to be delightfully compatible here ."
positive,it 's mostly a pleasure to watch .
positive,the slam-bang superheroics are kinetic enough to engross even the most antsy youngsters .
positive,the footage of the rappers at play and the prison interview with suge knight are just two of the elements that will grab you .
positive,"a weird little movie that 's amusing enough while you watch it , offering fine acting moments and pungent insights into modern l.a. 's show-biz and media subcultures ."
positive,the pianist is polanski 's best film .
positive,"methodical , measured , and gently tedious in its comedy , secret ballot is a purposefully reductive movie -- which may be why it 's so successful at lodging itself in the brain ."
positive,"a thoughtful , reverent portrait of what is essentially a subculture , with its own rules regarding love and family , governance and hierarchy ."
positive,"if you come from a family that eats , meddles , argues , laughs , kibbitzes and fights together , then go see this delightful comedy ."
positive,... manages to deliver a fair bit of vampire fun .
positive,"berling and béart ... continue to impress , and isabelle huppert ... again shows uncanny skill in getting under the skin of her characters ."
positive,"for all the charm of kevin kline and a story that puts old-fashioned values under the microscope , there 's something creepy about this movie ."
positive,australian filmmaker david flatman uses the huge-screen format to make an old-fashioned nature film that educates viewers with words and pictures while entertaining them .
positive,"it works well enough , since the thrills pop up frequently , and the dispatching of the cast is as often imaginative as it is gory ."
positive,it has plenty of laughs .
positive,australia : land beyond time is an enjoyable big movie primarily because australia is a weirdly beautiful place .
positive,"light the candles , bring out the cake and do n't fret about the calories because there 's precious little substance in birthday girl -- it 's simply , and surprisingly , a nice , light treat ."
positive,"at times , the movie looks genuinely pretty ."
positive,"hatfield and hicks make the oddest of couples , and in this sense the movie becomes a study of the gambles of the publishing world , offering a case study that exists apart from all the movie 's political ramifications ."
positive,"though the film is static , its writer-director 's heart is in the right place , his plea for democracy and civic action laudable ."
positive,mel gibson fights the good fight in vietnam in director randall wallace 's flag-waving war flick with a core of decency .
positive,"if s&m seems like a strange route to true love , maybe it is , but it 's to this film 's -lrb- and its makers ' -rrb- credit that we believe that that 's exactly what these two people need to find each other -- and themselves ."
positive,"sure , it 's contrived and predictable , but its performances are so well tuned that the film comes off winningly , even though it 's never as solid as you want it to be ."
positive,refreshing .
positive,-lrb- grant -rrb- goes beyond his usual fluttering and stammering and captures the soul of a man in pain who gradually comes to recognize it and deal with it .
positive,"a huge box-office hit in korea , shiri is a must for genre fans ."
positive,"just as the recent argentine film son of the bride reminded us that a feel-good movie can still show real heart , time of favor presents us with an action movie that actually has a brain ."
positive,"beating the austin powers films at their own game , this blaxploitation spoof downplays the raunch in favor of gags that rely on the strength of their own cleverness as opposed to the extent of their outrageousness ."
positive,the locations go from stark desert to gorgeous beaches .
positive,yet the act is still charming here .
positive,"as part of mr. dong 's continuing exploration of homosexuality in america , family fundamentals is an earnest study in despair ."
positive,can be viewed as pure composition and form -- film as music
positive,"a slick , engrossing melodrama ."
positive,"though writer\/director bart freundlich 's film ultimately becomes a simplistic story about a dysfunctional parent-child relationship , it has some special qualities and the soulful gravity of crudup 's anchoring performance ."
positive,"what -lrb- denis -rrb- accomplishes in his chilling , unnerving film is a double portrait of two young women whose lives were as claustrophic , suffocating and chilly as the attics to which they were inevitably consigned ."
positive,"while general audiences might not come away with a greater knowledge of the facts of cuban music , they 'll be treated to an impressive and highly entertaining celebration of its sounds ."
positive,"it may not be a great piece of filmmaking , but its power comes from its soul 's - eye view of how well-meaning patronizing masked a social injustice , at least as represented by this case ."
positive,"the film fits into a genre that has been overexposed , redolent of a thousand cliches , and yet remains uniquely itself , vibrant with originality ."
positive,a dazzling thing to behold -- as long as you 're wearing the somewhat cumbersome 3d goggles the theater provides .
positive,canada 's arctic light shines bright on this frozen tundra soap opera that breathes extraordinary life into the private existence of the inuit people .
positive,"takes you by the face , strokes your cheeks and coos beseechingly at you : slow down , shake off your tensions and take this picture at its own breezy , distracted rhythms ."
positive,offers a persuasive look at a defeated but defiant nation in flux .
positive,those moviegoers who would automatically bypass a hip-hop documentary should give `` scratch '' a second look .
positive,chouraqui brings documentary-like credibility to the horrors of the killing field and the barbarism of ` ethnic cleansing . '
positive,this may be burns 's strongest film since the brothers mcmullen .
positive,the auteur 's ear for the way fears and slights are telegraphed in the most blithe exchanges gives the film its lingering tug .
positive,"even as it pays earnest homage to turntablists and beat jugglers , old schoolers and current innovators , scratch is great fun , full of the kind of energy it 's documenting ."
positive,a fun ride .
positive,real women have curves wears its empowerment on its sleeve but even its worst harangues are easy to swallow thanks to remarkable performances by ferrera and ontiveros .
positive,"informative , intriguing , observant , often touching ... gives a human face to what 's often discussed in purely abstract terms ."
positive,"spirit is a visual treat , and it takes chances that are bold by studio standards , but it lacks a strong narrative ."
positive,"presents a side of contemporary chinese life that many outsiders will be surprised to know exists , and does so with an artistry that also smacks of revelation ."
positive,leguizamo and jones are both excellent and the rest of the cast is uniformly superb .
positive,the characters are more deeply thought through than in most ` right-thinking ' films .
positive,"i have always appreciated a smartly written motion picture , and , whatever flaws igby goes down may possess , it is undeniably that ."
positive,it can be safely recommended as a video\/dvd babysitter .
positive,a film with a great premise but only a great premise .
positive,a polished and vastly entertaining caper film that puts the sting back into the con .
positive,"a rollicking ride , with jaw-dropping action sequences , striking villains , a gorgeous color palette , astounding technology , stirring music and a boffo last hour that leads up to a strangely sinister happy ending ."
positive,"like the best of godard 's movies ... it is visually ravishing , penetrating , impenetrable ."
positive,campanella 's competent direction and his excellent cast overcome the obstacles of a predictable outcome and a screenplay that glosses over rafael 's evolution .
positive,"proof once again that if the filmmakers just follow the books , they ca n't go wrong ."
positive,"this is a smart movie that knows its classical music , knows its freud and knows its sade ."
positive,works as pretty contagious fun .
positive,"with a cast of a-list brit actors , it is worth searching out ."
positive,"mr. polanski is in his element here : alone , abandoned , but still consoled by his art , which is more than he has ever revealed before about the source of his spiritual survival ."
positive,... an adorably whimsical comedy that deserves more than a passing twinkle .
positive,"the chateau belongs to rudd , whose portrait of a therapy-dependent flakeball spouting french malapropisms ... is a nonstop hoot ."
positive,"-lrb- sports -rrb- admirable energy , full-bodied characterizations and narrative urgency ."
positive,i 'd be lying if i said my ribcage did n't ache by the end of kung pow .
positive,one of the best looking and stylish animated movies in quite a while ...
positive,"although some viewers will not be able to stomach so much tongue-in-cheek weirdness , those who do will have found a cult favorite to enjoy for a lifetime ."
positive,"with each of her three protagonists , miller eloquently captures the moment when a woman 's life , out of a deep-seated , emotional need , is about to turn onto a different path ."
positive,"rife with the rueful , wry humor springing out of yiddish culture and language ."
positive,the best thing i can say about this film is that i ca n't wait to see what the director does next .
positive,enticing and often funny documentary .
positive,"what makes the film special is the refreshingly unhibited enthusiasm that the people , in spite of clearly evident poverty and hardship , bring to their music ."
positive,"you 're not merely watching history , you 're engulfed by it ."
positive,"that , in itself , is extraordinary ."
positive,"`` catch me '' feels capable of charming the masses with star power , a pop-induced score and sentimental moments that have become a spielberg trademark ."
positive,an encouraging effort from mccrudden
positive,runs on the pure adrenalin of pacino 's performance .
positive,a delicious and delicately funny look at the residents of a copenhagen neighborhood coping with the befuddling complications life tosses at them .
positive,"it has a dashing and resourceful hero ; a lisping , reptilian villain ; big fights ; big hair ; lavish period scenery ; and a story just complicated enough to let you bask in your own cleverness as you figure it out ."
positive,"the sight of the spaceship on the launching pad is duly impressive in imax dimensions , as are shots of the astronauts floating in their cabins ."
positive,"a gently funny , sweetly adventurous film that makes you feel genuinely good , that is to say , entirely unconned by false sentiment or sharp , overmanipulative hollywood practices ."
positive,"a time machine , a journey back to your childhood , when cares melted away in the dark theater , and films had the ability to mesmerize , astonish and entertain ."
positive,"definitely a crowd-pleaser , but then , so was the roman colosseum ."
positive,sparse but oddly compelling .
positive,"a quiet , disquieting triumph ."
positive,"between bursts of automatic gunfire , the story offers a trenchant critique of capitalism ."
positive,the cast is top-notch and i predict there will be plenty of female audience members drooling over michael idemoto as michael .
positive,"passion , melodrama , sorrow , laugther , and tears cascade over the screen effortlessly ..."
positive,"whatever complaints i might have , i 'd take -lrb- its -rrb- earnest errors and hard-won rewards over the bombastic self-glorification of other feel-good fiascos like antwone fisher or the emperor 's club any time ."
positive,an older cad instructs a younger lad in zen and the art of getting laid in this prickly indie comedy of manners and misanthropy .
positive,neil burger here succeeded in ... making the mystery of four decades back the springboard for a more immediate mystery in the present .
positive,jones has tackled a meaty subject and drawn engaging characters while peppering the pages with memorable zingers .
positive,the beauty of alexander payne 's ode to the everyman is in the details .
positive,"invigorating , surreal , and resonant with a rainbow of emotion ."
positive,with the prospect of films like kangaroo jack about to burst across america 's winter movie screens it 's a pleasure to have a film like the hours as an alternative .
positive,a three-hour cinema master class .
positive,the all-french cast is marveilleux .
positive,"kids five and up will be delighted with the fast , funny , and even touching story ."
positive,imagine a scenario where bergman approaches swedish fatalism using gary larson 's far side humor
positive,it rapidly develops into a gut-wrenching examination of the way cultural differences and emotional expectations collide .
positive,in an art film !
positive,it 's a very valuable film ...
positive,"it 's weird , wonderful , and not necessarily for kids ."
positive,"indeed , the more outrageous bits achieve a shock-you-into-laughter intensity of almost dadaist proportions ."
positive,"he drags it back , single-handed ."
positive,extraordinary debut from josh koury .
positive,"while it may not add up to the sum of its parts , holofcener 's film offers just enough insight to keep it from being simpleminded , and the ensemble cast is engaging enough to keep you from shifting in your chair too often ."
positive,"this familiar rise-and-fall tale is long on glamour and short on larger moralistic consequences , though it 's told with sharp ears and eyes for the tenor of the times ."
positive,robinson 's web of suspense matches the page-turning frenzy that clancy creates .
positive,it made me want to get made-up and go see this movie with my sisters .
positive,"i am not generally a huge fan of cartoons derived from tv shows , but hey arnold !"
positive,"... a delightfully unpredictable , hilarious comedy with wonderful performances that tug at your heart in ways that utterly transcend gender labels ."
positive,boomers and their kids will have a barrie good time .
positive,a cruelly funny twist on teen comedy packed with inventive cinematic tricks and an ironically killer soundtrack
positive,"downbeat , period-perfect biopic hammers home a heavy-handed moralistic message ."
positive,"-lrb- ramsay -rrb- visually transforms the dreary expanse of dead-end distaste the characters inhabit into a poem of art , music and metaphor ."
positive,"it 's ... worth the extra effort to see an artist , still committed to growth in his ninth decade , change while remaining true to his principles with a film whose very subject is , quite pointedly , about the peril of such efforts ."
positive,"the performances of the children , untrained in acting , have an honesty and dignity that breaks your heart ."
positive,isabelle huppert excels as the enigmatic mika and anna mouglalis is a stunning new young talent in one of chabrol 's most intense psychological mysteries .
positive,a must see for all sides of the political spectrum
positive,"this is a movie that refreshes the mind and spirit along with the body , so original is its content , look , and style ."
positive,"the best didacticism is one carried by a strong sense of humanism , and bertrand tavernier 's oft-brilliant safe conduct -lrb- `` laissez-passer '' -rrb- wears its heart on its sleeve ."
positive,an unexpectedly sweet story of sisterhood .
positive,"filmmaker stacy peralta has a flashy editing style that does n't always jell with sean penn 's monotone narration , but he respects the material without sentimentalizing it ."
positive,the dragons are the real stars of reign of fire and you wo n't be disappointed .
positive,"for more than two decades mr. nachtwey has traveled to places in the world devastated by war , famine and poverty and documented the cruelty and suffering he has found with an devastating , eloquent clarity ."
positive,in visual fertility treasure planet rivals the top japanese animations of recent vintage .
positive,it 's a glorious spectacle like those d.w. griffith made in the early days of silent film .
positive,"a stirring tribute to the bravery and dedication of the world 's reporters who willingly walk into the nightmare of war not only to record the events for posterity , but to help us clearly see the world of our making ."
positive,alarms for duvall 's throbbing sincerity and his elderly propensity for patting people while he talks .
positive,"famuyiwa 's feature deals with its subject matter in a tasteful , intelligent manner , rather than forcing us to endure every plot contrivance that the cliché-riddled genre can offer ."
positive,"i 've yet to find an actual vietnam war combat movie actually produced by either the north or south vietnamese , but at least now we 've got something pretty damn close ."
positive,it 's probably worth catching solely on its visual merits .
positive,"if -lrb- jaglom 's -rrb- latest effort is not the director at his most sparkling , some of its repartee is still worth hearing ."
positive,"at its most basic , this cartoon adventure is that wind-in-the-hair exhilarating ."
positive,"some movies suck you in despite their flaws , and heaven is one such beast ."
positive,this film puts wang at the forefront of china 's sixth generation of film makers .
positive,quietly engaging .
positive,crush is so warm and fuzzy you might be able to forgive its mean-spirited second half .
positive,"a strong and confident work which works so well for the first 89 minutes , but ends so horrendously confusing in the final two"
positive,there 's a sheer unbridled delight in the way the story unfurls ...
positive,"all the pieces fall together without much surprise , but little moments give it a boost ."
positive,a thought-provoking and often-funny drama about isolation .
positive,"not about scares but a mood in which an ominous , pervasive , and unknown threat lurks just below the proceedings and adds an almost constant mindset of suspense ."
positive,george lucas returns as a visionary with a tale full of nuance and character dimension .
positive,kosminsky ... puts enough salt into the wounds of the tortured and self-conscious material to make it sting .
positive,"an elegant work , food of love is as consistently engaging as it is revealing ."
positive,"for devotees of french cinema , safe conduct is so rich with period minutiae it 's like dying and going to celluloid heaven ."
positive,an intelligently made -lrb- and beautifully edited -rrb- picture that at the very least has a spark of life to it -- more than you can say for plenty of movies that flow through the hollywood pipeline without a hitch .
positive,while the plot follows a predictable connect-the-dots course ... director john schultz colors the picture in some evocative shades .
positive,"the story , once it gets rolling , is nothing short of a great one ."
positive,hartley adds enough quirky and satirical touches in the screenplay to keep the film entertaining .
positive,campanella gets the tone just right -- funny in the middle of sad in the middle of hopeful .
positive,a realistically terrifying movie that puts another notch in the belt of the long list of renegade-cop tales .
positive,"at just over an hour , home movie will leave you wanting more , not to mention leaving you with some laughs and a smile on your face ."
positive,jones has delivered a solidly entertaining and moving family drama .
positive,"-lrb- `` safe conduct '' -rrb- is a long movie at 163 minutes but it fills the time with drama , romance , tragedy , bravery , political intrigue , partisans and sabotage ."
positive,"still rapturous after all these years , cinema paradiso stands as one of the great films about movie love ."
positive,"huppert 's show to steal and she makes a meal of it , channeling kathy baker 's creepy turn as the repressed mother on boston public just as much as 8 women 's augustine ."
positive,a reasonably entertaining sequel to 1994 's surprise family hit that may strain adult credibility .
positive,"- style cross-country adventure ... it has sporadic bursts of liveliness , some so-so slapstick and a few ear-pleasing songs on its soundtrack ."
positive,"tsai ming-liang 's witty , wistful new film , what time is it there ?"
positive,"seen in that light , moonlight mile should strike a nerve in many ."
positive,"i enjoyed the movie in a superficial way , while never sure what its purpose was ."
positive,"an undeniably moving film to experience , and ultimately that 's what makes it worth a recommendation ."
positive,"drug abuse , infidelity and death are n't usually comedy fare , but turpin 's film allows us to chuckle through the angst ."
positive,"captures that perverse element of the kafkaesque where identity , overnight , is robbed and replaced with a persecuted `` other . ''"
positive,ozpetek 's effort has the scope and shape of an especially well-executed television movie .
positive,"the story gives ample opportunity for large-scale action and suspense , which director shekhar kapur supplies with tremendous skill ."
positive,"has enough wit , energy and geniality to please not only the fanatical adherents on either side , but also people who know nothing about the subject and think they 're not interested ."
positive,"like vardalos and corbett , who play their roles with vibrant charm , the film , directed by joel zwick , is heartfelt and hilarious in ways you ca n't fake ."
positive,"as a thoughtful and unflinching examination of an alternative lifestyle , sex with strangers is a success ."
positive,"while the story 's undeniably hard to follow , iwai 's gorgeous visuals seduce ."
positive,the mushy finale turns john q into a movie-of-the-week tearjerker .
positive,"take any 12-year-old boy to see this picture , and he 'll be your slave for a year ."
positive,"you can almost see mendes and company getting together before a single frame had been shot and collectively vowing , ` this is going to be something really good . '"
positive,a treat for its depiction on not giving up on dreams when you 're a struggling nobody .
positive,"neither the funniest film that eddie murphy nor robert de niro has ever made , showtime is nevertheless efficiently amusing for a good while ."
positive,"as each of them searches for their place in the world , miller digs into their very minds to find an unblinking , flawed humanity ."
positive,transforms one of -lrb- shakespeare 's -rrb- deepest tragedies into a smart new comedy .
positive,"with an obvious rapport with her actors and a striking style behind the camera , hélène angel is definitely a director to watch ."
positive,the movie is a trove of delights .
positive,"this charming , thought-provoking new york fest of life and love has its rewards ."
positive,"the movie enters a realm where few non-porn films venture , and comes across as darkly funny , energetic , and surprisingly gentle ."
positive,"the sentimental script has problems , but the actors pick up the slack ."
positive,"twenty years after its first release , e.t. remains the most wondrous of all hollywood fantasies -- and the apex of steven spielberg 's misunderstood career ."
positive,"short-story quaint , touchingly mending a child 's pain for his dead mother via communication with an old woman straight out of eudora welty ."
positive,its rawness and vitality give it considerable punch .
positive,it 's a fairy tale that comes from a renowned indian film culture that allows americans to finally revel in its splendor .
positive,"what 's most refreshing about real women have curves is its unforced comedy-drama and its relaxed , natural-seeming actors ."
positive,"most haunting about `` fence '' is its conclusion , when we hear the ultimate fate of these girls and realize , much to our dismay , that this really did happen ."
positive,"... plenty of warmth to go around , with music and laughter and the love of family ."
positive,an average kid-empowerment fantasy with slightly above-average brains .
positive,"a charming , banter-filled comedy ... one of those airy cinematic bon bons whose aims -- and by extension , accomplishments -- seem deceptively slight on the surface ."
positive,spielberg 's realization of a near-future america is masterful .
positive,"a riveting profile of law enforcement , and a visceral , nasty journey into an urban hades ."
positive,"i know i should n't have laughed , but hey , those farts got to my inner nine-year-old ."
positive,"every once in a while , a movie will come along that turns me into that annoying specimen of humanity that i usually dread encountering the most - the fanboy"
positive,fulford-wierzbicki ... deftly captures the wise-beyond-her-years teen .
positive,caviezel embodies the transformation of his character completely .
positive,"shiner can certainly go the distance , but is n't world championship material"
positive,i walked away from this new version of e.t. just as i hoped i would -- with moist eyes .
positive,"secretary manages a neat trick , bundling the flowers of perversity , comedy and romance into a strangely tempting bouquet of a movie ."
positive,but toback 's deranged immediacy makes it seem fresh again .
positive,manages to be wholesome and subversive at the same time .
positive,a cutesy romantic tale with a twist .
positive,strange and beautiful film .
positive,maybe he was reading the minds of the audience .
positive,what makes the movie special is its utter sincerity .
positive,an intriguing look at the french film industry during the german occupation ; its most delightful moments come when various characters express their quirky inner selves .
positive,"the story 's scope and pageantry are mesmerizing , and mr. day-lewis roars with leonine power ."
positive,what a great way to spend 4 units of your day .
positive,"but the talented cast alone will keep you watching , as will the fight scenes ."
positive,at 78 minutes it just zings along with vibrance and warmth .
positive,"jeong-hyang lee 's film is deceptively simple , deeply satisfying ."
positive,"a compelling pre-wwii drama with vivid characters and a warm , moving message ."
positive,a poignant lyricism runs through balzac and the little chinese seamstress that transforms this story about love and culture into a cinematic poem .
positive,"i 've never seen or heard anything quite like this film , and i recommend it for its originality alone ."
positive,"the wonder of mostly martha is the performance of gedeck , who makes martha enormously endearing ."
positive,"wo n't be placed in the pantheon of the best of the swashbucklers but it is a whole lot of fun and you get to see the one of the world 's best actors , daniel auteuil , have a whale of a good time ."
positive,"... bright , intelligent , and humanly funny film ."
positive,"it 's light on the chills and heavy on the atmospheric weirdness , and there are moments of jaw-droppingly odd behavior -- yet i found it weirdly appealing ."
positive,"the unexpected thing is that its dying , in this shower of black-and-white psychedelia , is quite beautiful ."
positive,a fascinating literary mystery story with multiple strands about the controversy of who really wrote shakespeare 's plays .
positive,"this ready-made midnight movie probably wo n't stand the cold light of day , but under the right conditions , it 's goofy -lrb- if not entirely wholesome -rrb- fun ."
positive,"tsai has a well-deserved reputation as one of the cinema world 's great visual stylists , and in this film , every shot enhances the excellent performances ."
positive,"drama of temptation , salvation and good intentions is a thoughtful examination of faith , love and power ."
positive,piccoli gives a superb performance full of deep feeling .
positive,"congrats disney on a job well done , i enjoyed it just as much !"
positive,hashiguchi uses the situation to evoke a japan bustling atop an undercurrent of loneliness and isolation .
positive,a film of quiet power .
positive,a smart little indie .
positive,australian actor\/director john polson and award-winning english cinematographer giles nuttgens make a terrific effort at disguising the obvious with energy and innovation .
positive,"sillier , cuter , and shorter than the first -lrb- as best i remember -rrb- , but still a very good time at the cinema ."
positive,sad to say -- it accurately reflects the rage and alienation that fuels the self-destructiveness of many young people .
positive,marvelously entertaining and deliriously joyous documentary .
positive,"despite its lavish formalism and intellectual austerity , the film manages to keep you at the edge of your seat with its shape-shifting perils , political intrigue and brushes with calamity ."
positive,"not quite as miraculous as its dreamworks makers would have you believe , but it more than adequately fills the eyes and stirs the emotions ."
positive,"george clooney , in his first directorial effort , presents this utterly ridiculous shaggy dog story as one of the most creative , energetic and original comedies to hit the screen in years ."
positive,"the increasingly diverse french director has created a film that one can honestly describe as looking , sounding and simply feeling like no other film in recent history ."
positive,"these three films form a remarkably cohesive whole , both visually and thematically , through their consistently sensitive and often exciting treatment of an ignored people ."
positive,"special p.o.v. camera mounts on bikes , skateboards , and motorcycles provide an intense experience when splashed across the immense imax screen ."
positive,"this rush to profits has created a predictably efficient piece of business notable largely for its overwhelming creepiness , for an eagerness to create images you wish you had n't seen , which , in this day and age , is of course the point ."
positive,"there are a couple of things that elevate `` glory '' above most of its ilk , most notably the mere presence of duvall ."
